sequence_a,sequence_b,label_a,label_b,video_id_a,video_id_b,same_numeric_video_id,border_l1,center_l1,hist_cosine,edge_l1,coarse_l1,border_l1_pct,center_l1_pct,hist_cosine_pct,edge_l1_pct,coarse_l1_pct,composite_pct,rank_a_to_b,rank_b_to_a,reciprocal_top3
notflip__0035,notflip__0037,notflip,notflip,0035,0037,0,0.006679758429527283,0.011422156356275082,0.01633000373840332,0.02404620684683323,0.03064114786684513,0.04554163596168018,0.04819454679439941,0.0449521002210759,0.03610906411201179,0.0159174649963154,0.03642593957258659,1,1,1
notflip__0034,notflip__0035,notflip,notflip,0034,0035,0,0.006320772226899862,0.003900449723005295,0.009622573852539062,0.029236963018774986,0.03388836979866028,0.040383198231392775,0.0042741341193809875,0.020781134856300662,0.07605011053795137,0.02417096536477524,0.036912306558585115,1,2,1
flip__0035,flip__0036,flip,flip,0035,0036,0,0.010172739624977112,0.010178330354392529,0.0037117600440979004,0.015291077084839344,0.027757029980421066,0.10022107590272661,0.03846720707442889,0.003537214443625645,0.00397936624907885,0.008695652173913044,0.037413411938098745,5,3,0
notflip__0046,notflip__0056,notflip,notflip,0046,0056,0,0.006055077072232962,0.007686896715313196,0.01630544662475586,0.02866317331790924,0.02982155792415142,0.036845983787767135,0.021370670596904937,0.044804716285924834,0.07044952100221076,0.01414885777450258,0.037538688282977156,7,5,0
flip__0056,flip__0057,flip,flip,0056,0057,0,0.0025091494899243116,0.01647886075079441,0.03144729137420654,0.022777017205953598,0.035019196569919586,0.0042741341193809875,0.09918938835666913,0.09624170965364776,0.027855563743551952,0.02697126013264554,0.03795136330140015,2,2,1
flip__0005,flip__0008,flip,flip,0005,0008,0,0.00291820359416306,0.014822252094745636,0.02152186632156372,0.02686958573758602,0.036279693245887756,0.006484893146647015,0.07855563743551953,0.06160648489314665,0.05482682387619749,0.03198231392778187,0.03800294767870303,2,1,1
notflip__0053,notflip__0055,notflip,notflip,0053,0055,0,0.00327802705578506,0.005646926816552877,0.00440824031829834,0.03006915934383869,0.0446208119392395,0.008843036109064112,0.011348563006632277,0.005158437730287398,0.08489314664701547,0.06764922623434046,0.03845246868091378,1,3,1
flip__0019,flip__0021,flip,flip,0019,0021,0,0.0063645243644714355,0.004959829151630402,0.013641893863677979,0.02700258605182171,0.037166718393564224,0.04082535003684598,0.008548268238761975,0.03492999263080324,0.05644804716285925,0.03537214443625645,0.03847457627118644,3,2,1
flip__0031,notflip__0024,flip,notflip,0031,0024,0,0.007634100969880819,0.007179425563663244,0.033267080783843994,0.01603207178413868,0.02878410555422306,0.05910095799557848,0.019012527634487842,0.10110537951363302,0.005600589535740604,0.011348563006632277,0.03875460574797347,4,4,0
flip__0035,flip__0040,flip,flip,0035,0040,0,0.005893699824810028,0.013944074511528015,0.01603829860687256,0.022830216214060783,0.037410520017147064,0.034782608695652174,0.07015475313190862,0.04318349299926308,0.028445099484156227,0.036698599852616066,0.03879145173176124,6,3,0
flip__0050,flip__0058,flip,flip,0050,0058,0,0.0037202786188572645,0.012503314763307571,0.015929758548736572,0.03035035729408264,0.03382612392306328,0.01208548268238762,0.0576271186440678,0.04288872512896094,0.08798820928518791,0.024023581429624172,0.039425202652910836,1,1,1
notflip__0042,notflip__0043,notflip,notflip,0042,0043,0,0.004507412668317556,0.008532989770174026,0.01148134469985962,0.03144475445151329,0.03494138643145561,0.020486366985998525,0.027413411938098747,0.02711864406779661,0.0993367722918202,0.026529108327192335,0.03945467943994105,5,10,0
notflip__0042,notflip__0048,notflip,notflip,0042,0048,0,0.00497959041967988,0.00695013115182519,0.02021843194961548,0.02879996970295906,0.03547048196196556,0.024760501105379515,0.017833456153279293,0.058806190125276346,0.07192336035372145,0.028445099484156227,0.039528371407516576,6,10,0
notflip__0046,notflip__0052,notflip,notflip,0046,0052,0,0.005021676421165466,0.01254371926188469,0.0033968687057495117,0.03243274241685867,0.031128747388720512,0.02520265291083272,0.058069270449521,0.0023581429624170967,0.10891672807663964,0.016654384672070744,0.039668386145910096,8,3,0
flip__0051,flip__0054,flip,flip,0051,0054,0,0.005535242613404989,0.019323201850056648,0.007204890251159668,0.027648579329252243,0.028488431125879288,0.03021370670596905,0.1386882829771555,0.012527634487840826,0.061016949152542375,0.010611643330876934,0.0396683861459101,2,1,1
notflip__0030,notflip__0038,notflip,notflip,0030,0038,0,0.0016049966216087341,0.0075621940195560455,0.016737937927246094,0.03228453919291496,0.03712521865963936,0.0013264554163596167,0.020781134856300662,0.046868091378039795,0.10700073691967575,0.03507737656595431,0.03967575534266765,1,5,0
notflip__0054,notflip__0056,notflip,notflip,0054,0056,0,0.007557516451925039,0.004858980420976877,0.039222002029418945,0.019227847456932068,0.022030292078852654,0.057774502579218866,0.0079587324981577,0.12203389830508475,0.013117170228445099,0.0030950626381724394,0.03983050847457627,1,6,0
flip__0054,flip__0059,flip,flip,0054,0059,0,0.005330982152372599,0.00856925081461668,0.01088494062423706,0.03062775731086731,0.03507625311613083,0.028445099484156227,0.027708179808400884,0.025792188651436992,0.09108327192336035,0.027413411938098747,0.04024318349299927,2,1,1
flip__0037,notflip__0030,flip,notflip,0037,0030,0,0.004077831748872995,0.020672468468546867,0.006418585777282715,0.02810077741742134,0.033027283847332,0.015475313190862197,0.1565217391304348,0.01002210759027266,0.06455416359616802,0.02225497420781135,0.040272660280029474,6,2,0
notflip__0047,notflip__0050,notflip,notflip,0047,0050,0,0.0045481473207473755,0.015393980778753757,0.014238178730010986,0.027272382751107216,0.03641456365585327,0.0210759027266028,0.08577745025792188,0.036551215917465,0.058806190125276346,0.03286661753868828,0.04036109064112012,8,3,0
flip__0036,flip__0046,flip,flip,0036,0046,0,0.010033316910266876,0.006185177713632584,0.014203846454620361,0.015606475062668324,0.029510321095585823,0.09859985261606485,0.013706705969049373,0.03625644804716286,0.004716285924834193,0.013559322033898305,0.040722181282240234,4,5,0
notflip__0029,notflip__0030,notflip,notflip,0029,0030,0,0.0014925450086593628,0.014991160482168198,0.004387259483337402,0.032151542603969574,0.039495799690485,0.0007369196757553427,0.08047162859248341,0.00501105379513633,0.10596904937361827,0.0449521002210759,0.04145173176123803,4,3,0
notflip__0046,notflip__0050,notflip,notflip,0046,0050,0,0.006006335373967886,0.015316206961870193,0.016367673873901367,0.026010790839791298,0.03336964547634125,0.03625644804716286,0.08459837877671333,0.04524686809137804,0.049078850405305824,0.02299189388356669,0.041687546057479735,9,4,0
notflip__0050,notflip__0056,notflip,notflip,0050,0056,0,0.003216271521523595,0.015624712221324444,0.0036445260047912598,0.0316537469625473,0.03766988217830658,0.008695652173913044,0.08769344141488578,0.0030950626381724394,0.10198968312453943,0.037877671333824615,0.04170965364775239,5,7,0
flip__0003,notflip__0001,flip,notflip,0003,0001,0,0.00615537166595459,0.005556263029575348,0.029693424701690674,0.026500988751649857,0.03268492594361305,0.038025055268975684,0.010759027266028003,0.09167280766396463,0.051289609432571846,0.02092851879145173,0.04172439204126751,2,1,1
notflip__0044,notflip__0050,notflip,notflip,0044,0050,0,0.0035049468278884888,0.015786034986376762,0.01704549789428711,0.028682170435786247,0.03721858933568001,0.010316875460574797,0.08916728076639646,0.047752394988946206,0.0707442888725129,0.035666912306558586,0.04224023581429624,10,6,0
flip__0038,flip__0040,flip,flip,0038,0040,0,0.004483955446630716,0.015448875725269318,0.005392968654632568,0.027682777494192123,0.04294532537460327,0.020338983050847456,0.08636698599852616,0.008106116433308769,0.061164333087693444,0.060132645541635964,0.04322033898305085,2,4,0
notflip__0023,notflip__0026,notflip,notflip,0023,0026,0,0.010413214564323425,0.011304065585136414,0.003733038902282715,0.022241221740841866,0.026781823486089706,0.10405305821665438,0.046720707442888726,0.0036845983787767134,0.025055268975681652,0.007221812822402358,0.04325718496683861,4,3,0
flip__0059,flip__0061,flip,flip,0059,0061,0,0.008271045982837677,0.006294766906648874,0.02703535556793213,0.02292521856725216,0.02823425643146038,0.07221812822402358,0.014443625644804716,0.08091378039793662,0.0290346352247605,0.009727339719970524,0.04348563006632277,2,2,1
flip__0003,flip__0007,flip,flip,0003,0007,0,0.004520883318036795,0.006240950431674719,0.03656250238418579,0.026166589930653572,0.03745720535516739,0.020781134856300662,0.01414885777450258,0.11319086219602063,0.04981577008106117,0.036845983787767135,0.04380250552689757,3,1,1
flip__0016,flip__0018,flip,flip,0016,0018,0,0.0042089917697012424,0.016229553148150444,0.024197161197662354,0.023582611232995987,0.04025832563638687,0.01798084008843036,0.09447310243183493,0.07015475313190862,0.032424465733235076,0.04863669859985262,0.044008843036109066,3,2,1
flip__0035,flip__0039,flip,flip,0035,0039,0,0.009338508360087872,0.004765996243804693,0.008026123046875,0.026360386982560158,0.031144313514232635,0.08813559322033898,0.0075165806927044955,0.016359616801768607,0.05070007369196758,0.01709653647752395,0.04406042741341194,7,2,0
notflip__0047,notflip__0056,notflip,notflip,0047,0056,0,0.00445238733664155,0.008591785095632076,0.01271045207977295,0.03228073939681053,0.0375557616353035,0.02004421518054532,0.02800294767870302,0.030508474576271188,0.10685335298452468,0.03743551952837141,0.04411938098747237,9,8,0
flip__0039,notflip__0032,flip,notflip,0039,0032,0,0.006737326737493277,0.021479705348610878,0.021654725074768066,0.01965724304318428,0.02771553210914135,0.04627855563743552,0.16683861459100957,0.06234340456890199,0.014885777450257922,0.008548268238761975,0.04503316138540899,3,2,1
flip__0017,flip__0019,flip,flip,0017,0019,0,0.004646092653274536,0.005513051990419626,0.03641653060913086,0.02552439458668232,0.03987446799874306,0.02196020633750921,0.010464259395725865,0.11260132645541636,0.04539425202652911,0.04627855563743552,0.045173176123802505,2,4,0
notflip__0019,notflip__0021,notflip,notflip,0019,0021,0,0.006700508296489716,0.006086312234401703,0.03827422857284546,0.0237004105001688,0.03323996439576149,0.04598378776713338,0.013264554163596167,0.11879145173176124,0.03301400147383935,0.022697126013264554,0.04521739130434783,5,3,0
flip__0024,flip__0025,flip,flip,0024,0025,0,0.007782727479934692,0.0200326107442379,0.010315656661987305,0.016586868092417717,0.03547567501664162,0.06160648489314665,0.1485630066322771,0.02328666175386883,0.006779661016949152,0.028592483419307296,0.045335298452468684,3,3,1
notflip__0028,notflip__0040,notflip,notflip,0028,0040,0,0.006293115671724081,0.024869665503501892,0.007540643215179443,0.016898464411497116,0.03620188683271408,0.03964627855563744,0.22564480471628592,0.013706705969049373,0.007221812822402358,0.031540162122328665,0.04584377302873987,3,3,1
flip__0059,notflip__0041,flip,notflip,0059,0041,0,0.0038802872877568007,0.011562821455299854,0.025232911109924316,0.03170694783329964,0.033592697232961655,0.01296978629329403,0.04937361827560796,0.07324981577008106,0.1021370670596905,0.02328666175386883,0.04606484893146647,3,1,1
flip__0035,notflip__0029,flip,notflip,0035,0029,0,0.004807251039892435,0.01943749189376831,0.020029544830322266,0.025539595633745193,0.03585953265428543,0.022549742078113486,0.14060427413411938,0.057921886514369934,0.04554163596168018,0.029918938835666913,0.04610169491525424,8,5,0
notflip__0030,notflip__0040,notflip,notflip,0030,0040,0,0.006779149174690247,0.008234421722590923,0.010103106498718262,0.02946876548230648,0.038779959082603455,0.04760501105379514,0.02520265291083272,0.021812822402358142,0.0782608695652174,0.04200442151805453,0.04622697126013264,4,4,0
flip__0053,notflip__0057,flip,notflip,0053,0057,0,0.0035057514905929565,0.009442352689802647,0.06110239028930664,0.019949838519096375,0.034412283450365067,0.010464259395725865,0.03301400147383935,0.20250552689756818,0.015770081061164332,0.025055268975681652,0.0462343404568902,2,7,0
flip__0005,flip__0007,flip,flip,0005,0007,0,0.004118978977203369,0.009841452352702618,0.051950693130493164,0.023605410009622574,0.03442265838384628,0.016654384672070744,0.03625644804716286,0.16551215917464995,0.032571849668386145,0.02520265291083272,0.0462638172439204,3,2,1
flip__0038,flip__0047,flip,flip,0038,0047,0,0.006576967891305685,0.013327629305422306,0.019797205924987793,0.02693038433790207,0.03574022278189659,0.04406779661016949,0.0636698599852616,0.05718496683861459,0.055858511422254974,0.029476787030213707,0.04670596904937362,3,1,1
notflip__0056,notflip__0057,notflip,notflip,0056,0057,0,0.007535735610872507,0.010286196134984493,0.0294724702835083,0.025292597711086273,0.029448075219988823,0.05718496683861459,0.03920412675018423,0.09078850405305822,0.043478260869565216,0.013411938098747236,0.04674281503316138,9,8,0
flip__0054,flip__0055,flip,flip,0054,0055,0,0.008623595349490643,0.01668187603354454,0.015465915203094482,0.021823225542902946,0.02930801920592785,0.07619749447310244,0.10257921886514369,0.040383198231392775,0.022402358142962417,0.013117170228445099,0.046934414148857774,3,3,1
flip__0023,notflip__0019,flip,notflip,0023,0019,0,0.008634808473289013,0.007302815560251474,0.0346943736076355,0.019041648134589195,0.03113912232220173,0.0763448784082535,0.019454679439941048,0.10611643330876934,0.012232866617538689,0.01694915254237288,0.047450257921886514,3,6,0
flip__0036,notflip__0032,flip,notflip,0036,0032,0,0.0035504053812474012,0.017347164452075958,0.04349398612976074,0.02257182076573372,0.03599958494305611,0.010906411201179071,0.10980103168754606,0.13662490788504053,0.02697126013264554,0.030508474576271188,0.04776713338246131,5,3,0
notflip__0004,notflip__0008,notflip,notflip,0004,0008,0,0.00558885931968689,0.013245400972664356,0.023114025592803955,0.028674572706222534,0.03681917116045952,0.03036109064112012,0.06263817243920412,0.06720707442888725,0.07059690493736183,0.033750921149594694,0.048010316875460576,2,2,1
flip__0013,flip__0022,flip,flip,0013,0022,0,0.007426949683576822,0.007454320788383484,0.009830474853515625,0.028245175257325172,0.041342463344335556,0.0552689756816507,0.020486366985998525,0.0210759027266028,0.06617538688282977,0.05320560058953574,0.04832719233603537,2,2,1
flip__0058,flip__0059,flip,flip,0058,0059,0,0.0051183030009269714,0.009976242668926716,0.061050355434417725,0.01846025139093399,0.03175640478730202,0.02593957258658806,0.03714075165806927,0.2023581429624171,0.011201179071481208,0.018865143699336773,0.048806190125276344,2,4,0
flip__0023,flip__0027,flip,flip,0023,0027,0,0.009226384572684765,0.015288024209439754,0.013469696044921875,0.018509652465581894,0.035548292100429535,0.08607221812822402,0.08400884303610906,0.0341930729550479,0.011348563006632277,0.02918201915991157,0.04891672807663964,4,2,0
flip__0028,flip__0031,flip,flip,0028,0031,0,0.006286328192800283,0.01124922838062048,0.0036345720291137695,0.03297613561153412,0.03734308481216431,0.03949889462048637,0.045836403831982314,0.0029476787030213707,0.11599115696389094,0.03610906411201179,0.04910095799557849,6,5,0
notflip__0036,notflip__0038,notflip,notflip,0036,0038,0,0.011272959411144257,0.016547344624996185,0.004083096981048584,0.01726326160132885,0.025811806321144104,0.11790714812085483,0.10051584377302875,0.004716285924834193,0.008106116433308769,0.00604274134119381,0.04926308032424466,1,6,0
notflip__0047,notflip__0057,notflip,notflip,0047,0057,0,0.010295103304088116,0.006968786474317312,0.013798177242279053,0.025235597044229507,0.028835978358983994,0.10243183492999262,0.01798084008843036,0.03551952837140752,0.04288872512896094,0.011495946941783346,0.04930729550478998,10,9,0
flip__0052,flip__0064,flip,flip,0052,0064,0,0.005670284386724234,0.024020256474614143,0.014522433280944824,0.025615595281124115,0.031128747388720512,0.031540162122328665,0.20899042004421517,0.03714075165806927,0.04642593957258659,0.016801768607221813,0.049417833456153276,2,1,1
flip__0037,flip__0046,flip,flip,0037,0046,0,0.003995110746473074,0.022957399487495422,0.027908265590667725,0.024775801226496696,0.033354081213474274,0.014591009579955785,0.1915991156963891,0.08415622697126013,0.040383198231392775,0.022844509948415623,0.049948415622697126,7,6,0
notflip__0049,notflip__0050,notflip,notflip,0049,0050,0,0.003083154559135437,0.017715563997626305,0.022571921348571777,0.028047576546669006,0.041684821248054504,0.007811348563006633,0.11554900515843773,0.06617538688282977,0.06396462785556374,0.05423728813559322,0.05017686072218129,9,7,0
flip__0043,notflip__0036,flip,notflip,0043,0036,0,0.004731433931738138,0.021650919690728188,0.03884994983673096,0.020329836755990982,0.032830171287059784,0.02210759027266028,0.1694915254237288,0.12070744288872513,0.016212232866617538,0.021665438467207074,0.05034635224760502,4,2,0
flip__0035,notflip__0030,flip,notflip,0035,0030,0,0.004005087073892355,0.013437453657388687,0.015799283981323242,0.032254140824079514,0.04020645096898079,0.014885777450257922,0.06484893146647015,0.042446573323507736,0.10655858511422255,0.048047162859248344,0.050641120117907154,9,5,0
flip__0053,notflip__0051,flip,notflip,0053,0051,0,0.004941245075315237,0.018624072894454002,0.02421391010284424,0.028492173179984093,0.03452121466398239,0.024023581429624172,0.1292557111274871,0.07030213706705969,0.0683861459100958,0.025792188651436992,0.050803242446573325,3,1,1
